customer_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,employment_status,annual_income,credit_score,suitability_test_score,marital_status,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,product_holding_flag_deposit,product_holding_flag_payment,product_holding_flag_investment,product_holding_flag_insurance,asset_under_management_deposit,asset_under_management_payment,asset_under_management_investment,asset_under_management_insurance,total_asset_under_management,customer_tier
CUST-A005464,Patchaploy,Prakalpawong,1978-04-20T00:00:00+07:00,Female,patchaploy.prakalpawong@example.com,+6611746084,19/97 ถ.บุตดา แม่ฮ่องสอน 33380,Thailand,2023-12-28T00:00:00+07:00,Unemployed,1458408,552,7,Divorced,False,True,False,True,False,iOS,False,True,True,False,68777,171562,186673,52419,479431,Bronze
CUST-A005465,Chawin,Vethayasas,1937-06-02T00:00:00+07:00,Male,chawin.vethayasas@example.com,+6612572316,955 ถ.ธรรมฤดี ตำบลวัดโนนศิลาใหญ่ อำเภอเวียงป่าเป้า ลำพูน 52670,Thailand,2024-04-14T00:00:00+07:00,Student,1866789,525,7,Divorced,True,False,False,False,True,Android,True,True,False,True,93715,82008,45745,17137,238605,Bronze
CUST-A005466,Pornchanok,Chaisatit,1965-12-10T00:00:00+07:00,Male,pornchanok.chaisatit@example.com,+6615418227,6 ถนนไตรบรรพ อ.สะพานสูง ลพบุรี 68650,Thailand,2024-03-20T00:00:00+07:00,Retired,5897053,454,8,Divorced,False,True,True,False,True,Web,True,True,True,True,5871,630,7204,4607,18312,Bronze
CUST-A005467,Pakjira,Kitprapa,1971-09-04T00:00:00+07:00,Female,pakjira.kitprapa@example.com,+6619193834,120/0 ถ.ธัญาโภชน์ ตำบลโนนศิลากลาง อำเภอบ้านเขว้า ปัตตานี 49640,Thailand,2024-05-24T00:00:00+07:00,Employed,5862295,434,6,Single,True,True,False,False,True,Web,True,False,True,True,91125,156457,63135,114523,425240,Bronze
CUST-A005468,Jitrin,Pothanun,1982-03-10T00:00:00+07:00,Other,jitrin.pothanun@example.com,+6612210159,49 ถนนแน่นดุจป้อม ต.นาเชือก อ.ศรีวิไล นนทบุรี 45780,Thailand,2023-10-24T00:00:00+07:00,Student,8119000,396,1,Married,True,True,True,True,True,Web,True,True,False,False,179955,28337,57100,127579,392971,Bronze
CUST-A005469,Tunradee,Intaum,1927-03-05T00:00:00+07:00,Female,tunradee.intaum@example.com,+6618180453,029 ซอยนิยมเซียม อ.ซับใหญ่ พิษณุโลก 18300,Thailand,2023-11-19T00:00:00+07:00,Unemployed,1579238,537,7,Married,False,True,True,False,False,Web,True,True,True,True,47596,188426,63721,26171,325914,Bronze
CUST-A005470,Yada,Sittisaowapak,1971-05-05T00:00:00+07:00,Male,yada.sittisaowapak@example.com,+6611045680,3/7 ถ.ไม้แดง ตำบลดอนสมบูรณ์ อำเภอนาหว้า อุบลราชธานี 25200,Thailand,2024-03-04T00:00:00+07:00,Employed,5260333,602,5,Married,True,False,False,False,True,Android,True,True,True,True,10805,224,11787,481,23297,Bronze
CUST-A005471,Kamolchanok,Pongpanitch,1972-06-15T00:00:00+07:00,Female,kamolchanok.pongpanitch@example.com,+6617255466,03 หมู่ 14 ถ.ธรรมทินนา บำเหน็จณรงค์ จ.เลย 57470,Thailand,2024-02-29T00:00:00+07:00,Retired,4870933,572,1,Married,True,False,False,True,False,Android,True,True,True,False,84763,18629,340185,37982,481559,Bronze
CUST-A005472,Anon,Neerachapong,1991-10-15T00:00:00+07:00,Male,anon.neerachapong@example.com,+6617184609,321/1 ถ.นฤทุกข์ อำเภอหนอกจอก นครพนม 64820,Thailand,2023-12-19T00:00:00+07:00,Retired,8368406,431,1,Divorced,True,True,True,True,True,iOS,False,True,True,True,12172,31037,75029,139274,257512,Bronze
CUST-A005473,Chanikan,Srisoontorn,1997-03-24T00:00:00+07:00,Male,chanikan.srisoontorn@example.com,+6619894342,22/7 ถ.บุนยาภิสนท์ อำเภอภักดีชุมพล พะเยา 75920,Thailand,2024-01-14T00:00:00+07:00,Employed,2160642,388,2,Married,True,True,True,False,False,Web,True,True,False,True,22949,39238,12260,13108,87555,Bronze
CUST-A005474,Ratchanon,Polauaypon,2013-08-25T00:00:00+07:00,Female,ratchanon.polauaypon@example.com,+6616165855,104 ซอยแหยมศิริ ตำบลสุขเดือนห้า อำเภอปลาปาก เพชรบูรณ์ 74730,Thailand,2023-12-15T00:00:00+07:00,Student,1820381,593,4,Single,True,False,True,True,False,Android,True,True,True,True,1475,879,14350,6656,23360,Bronze
CUST-A005475,Prima,Phusilarungrueng,1925-04-07T00:00:00+07:00,Other,prima.phusilarungrueng@example.com,+6612198984,5 ถ.บัวเผื่อน ต.ห้วยยอด อ.สามโคก จ.นครปฐม,Thailand,2024-01-09T00:00:00+07:00,Retired,9452314,750,5,Widowed,False,True,False,False,True,iOS,True,True,True,True,1091,123846,28343,101176,254456,Bronze
CUST-A005476,Sittikorn,Pichpandecha,1909-08-05T00:00:00+06:42,Other,sittikorn.pichpandecha@example.com,+6618384820,92 หมู่ 6 ถนนราชมณี ต.ห้วยปังหวาน อ.สะพานสูง กทม. 49180,Thailand,2023-12-13T00:00:00+07:00,Unemployed,3670345,610,4,Divorced,False,False,False,False,False,iOS,True,True,False,True,146017,3829,5502,110110,265458,Bronze
CUST-A005477,Wassaya,Suraprasert,1928-05-09T00:00:00+07:00,Female,wassaya.suraprasert@example.com,+6613101488,63 หมู่ 22 ถ.ศรีอุ่น ป้อมปราบศัตรูพ่าย นนทบุรี 56170,Thailand,2024-04-23T00:00:00+07:00,Unemployed,8161883,771,5,Widowed,False,True,False,True,True,Android,True,True,True,True,51059,60588,15609,277876,405132,Bronze
CUST-A005478,Chayapat,Benchapatranon,2003-06-14T00:00:00+07:00,Male,chayapat.benchapatranon@example.com,+6614892914,87/8 ถ.ถาวรายุศม์ อ.เนินสง่า สมุทรปราการ 23170,Thailand,2023-08-24T00:00:00+07:00,Student,3110070,571,7,Divorced,True,True,True,True,False,Android,True,True,True,True,149220,62251,54505,18719,284695,Bronze
CUST-A005479,Wassaya,Prachayaroch,2000-05-23T00:00:00+07:00,Female,wassaya.prachayaroch@example.com,+6615366785,98/8 ถนนน้ำทิพย์ หนองแสงใหญ่ จ.ปัตตานี 29780,Thailand,2024-06-22T00:00:00+07:00,Student,1189077,406,5,Widowed,False,False,True,True,False,Android,True,True,True,True,399107,978,680,305,401070,Bronze
CUST-A005480,Kodchaporn,Norramon,2014-08-19T00:00:00+07:00,Other,kodchaporn.norramon@example.com,+6613320352,751/04 ถนนวิลาสินี ต.บ่อทุ่งต่อ อ.หนองบัวโคก กาฬสินธุ์ 25850,Thailand,2024-03-22T00:00:00+07:00,Unemployed,9801677,589,7,Widowed,True,True,False,True,False,Web,True,True,True,True,9758,15342,172763,27732,225595,Bronze
CUST-A005481,Pakjira,Pitanuwat,1936-04-07T00:00:00+07:00,Male,pakjira.pitanuwat@example.com,+6614208239,40 ถนนดุริยพันธุ์ ต.บางตลาดเหนือ อ.วังทองหลาง ลพบุรี 62090,Thailand,2024-03-14T00:00:00+07:00,Unemployed,6287365,312,2,Married,False,False,False,True,False,Web,True,False,False,True,16865,13009,25922,27109,82905,Bronze
CUST-A005482,Puntira,Boonpungbaramee,1919-03-16T00:00:00+06:42,Female,puntira.boonpungbaramee@example.com,+6619921750,16/94 ถ.ถนัดอาวุธ อ.นาแก อุทัยธานี 41140,Thailand,2024-05-26T00:00:00+07:00,Retired,3046793,728,5,Widowed,False,True,False,True,False,iOS,True,True,False,True,31059,25233,149040,48686,254018,Bronze
CUST-A005483,Pornchanok,Sooksawang,1961-01-19T00:00:00+07:00,Female,pornchanok.sooksawang@example.com,+6615360426,4/2 ถนนมิ่งขวัญ อำเภอป้อมปราบศัตรูพ่าย ระยอง 71640,Thailand,2023-07-12T00:00:00+07:00,Retired,6738966,305,2,Married,True,False,False,False,True,Web,True,False,True,True,3872,112601,50114,73720,240307,Bronze
CUST-A005484,Pitipat,Todsapornpitakul,2022-02-05T00:00:00+07:00,Other,pitipat.todsapornpitakul@example.com,+6618803906,9/0 ถนนดาตู ต.เกาะหวาย อ.สะพานสูง นครราชสีมา 99690,Thailand,2024-02-11T00:00:00+07:00,Employed,7994980,413,6,Widowed,True,False,True,True,True,Android,True,True,True,True,267062,8834,1034,67605,344535,Bronze
CUST-A005485,Sittikorn,Posalee,1945-02-28T00:00:00+07:00,Female,sittikorn.posalee@example.com,+6616655463,421 ถนนฉัตรอภิเที่ยงค่ำ ต.กะบกเตี้ยเหนือ อ.หนองบัวแดง พระนครศรีอยุธยา 84430,Thailand,2024-01-24T00:00:00+07:00,Employed,7801305,848,1,Married,False,False,False,False,True,Web,True,True,True,True,97535,23686,38601,31301,191123,Bronze
CUST-A005486,Pattatomporn,Chomsri,1924-11-05T00:00:00+07:00,Female,pattatomporn.chomsri@example.com,+6618019045,65/7 ถนนถมังรักษสัตว์ สตูล 10030,Thailand,2023-11-02T00:00:00+07:00,Unemployed,8374870,499,4,Married,False,False,True,True,False,iOS,True,True,True,True,7952,69,21334,35604,64959,Bronze
CUST-A005487,Supasita,Norramon,1968-07-25T00:00:00+07:00,Male,supasita.norramon@example.com,+6611055792,39 หมู่ 54 ถนนหิรัญสาลี ต.นาวง อ.ป้อมปราบศัตรูพ่าย จ.นครพนม 86700,Thailand,2024-01-20T00:00:00+07:00,Retired,1721830,300,4,Married,False,False,False,True,False,Android,True,True,True,True,152216,32916,50569,8489,244190,Bronze
CUST-A005488,Pak,Youprasert,1998-04-08T00:00:00+07:00,Male,pak.youprasert@example.com,+6618068519,94 หมู่ 9 ถนนนวลฉวี อำเภอห้วยขวาง ปัตตานี 77440,Thailand,2024-05-29T00:00:00+07:00,Student,9282799,834,2,Widowed,False,True,True,True,False,Web,True,True,True,True,45068,52211,50425,202125,349829,Bronze
CUST-A005489,Darin,Chaisatit,1930-07-02T00:00:00+07:00,Female,darin.chaisatit@example.com,+6615394572,411/27 ถนนดาวอร่าม ตำบลบางกุ้ง อำเภอหนอกจอก เชียงใหม่ 70370,Thailand,2023-12-19T00:00:00+07:00,Employed,3299130,626,2,Married,True,False,True,True,False,Android,True,True,True,True,66542,31655,58836,151088,308121,Bronze
CUST-A005490,Nutcha,Sukhenai,1935-01-08T00:00:00+07:00,Other,nutcha.sukhenai@example.com,+6615380082,38 ถนนถนัดหัตถกรรม ตำบลสุขเดือนห้า อำเภอห้วยขวาง ร้อยเอ็ด 78070,Thailand,2024-01-23T00:00:00+07:00,Unemployed,9327264,405,5,Married,False,True,True,False,True,iOS,True,True,True,True,262335,52430,14130,23614,352509,Bronze
CUST-A005491,Suvakit,Lertsattayanusak,2017-06-12T00:00:00+07:00,Female,suvakit.lertsattayanusak@example.com,+6615924097,431/49 ถนนทรัพย์สาร ต.หนองแสง อ.พระนคร เลย 51380,Thailand,2023-09-05T00:00:00+07:00,Retired,8996185,633,1,Divorced,False,False,True,False,True,Android,True,True,True,True,67095,70659,61121,119767,318642,Bronze
CUST-A005492,Sorawut,Sittisaowapak,1936-07-23T00:00:00+07:00,Other,sorawut.sittisaowapak@example.com,+6617632901,61 ถนนเตชะกำพุ ต.บางไผ่ จ.ยโสธร 89980,Thailand,2023-07-18T00:00:00+07:00,Student,7716129,840,8,Widowed,True,False,True,False,True,iOS,False,False,True,True,1733,377810,25833,36946,442322,Bronze
CUST-A005493,Pak,Benchapatranon,1946-03-22T00:00:00+07:00,Female,pak.benchapatranon@example.com,+6611125656,20 หมู่ 1 ถนนถนอมมนุษย์ ตำบลลำภูรา อำเภอหนองบัวแดง สระแก้ว 33260,Thailand,2024-04-18T00:00:00+07:00,Student,9897215,762,8,Married,True,True,True,False,False,iOS,True,True,True,True,3065,3475,209312,11315,227167,Bronze
CUST-A005494,Anon,Sireelert,2024-06-25T00:00:00+07:00,Other,anon.sireelert@example.com,+6618556000,709/81 ถนนทับทิมไทย อ.หนองบัวระเหว นครสวรรค์ 24240,Thailand,2023-11-19T00:00:00+07:00,Retired,1973876,607,2,Married,True,True,True,False,True,Android,True,True,True,True,95340,11745,72401,16515,196001,Bronze
CUST-A005495,Kodchaporn,Pianduangsri,1920-06-26T00:00:00+07:00,Male,kodchaporn.pianduangsri@example.com,+6614752487,96 หมู่ 1 ถนนแถมธน ต.วัดในเตา อ.วังทองหลาง จ.นครนายก 47900,Thailand,2023-10-28T00:00:00+07:00,Retired,1615605,352,3,Widowed,True,False,False,True,False,Web,False,True,True,True,71892,197171,112437,84702,466202,Bronze
CUST-A005496,Pannawich,Pothanun,1938-05-23T00:00:00+07:00,Other,pannawich.pothanun@example.com,+6616280389,67 หมู่ 7 ถ.ถนอมกุลบุตร อำเภอเมือง เลย 22520,Thailand,2023-11-08T00:00:00+07:00,Student,7426627,595,7,Widowed,True,False,True,True,True,iOS,True,False,True,True,60713,33577,21460,93408,209158,Bronze
CUST-A005497,Sorawut,Habpanom,1967-10-12T00:00:00+07:00,Female,sorawut.habpanom@example.com,+6617288735,9 ถนนขอหมั่นกลาง ตำบลอิตื้อ อำเภอพรเจริญ นครสวรรค์ 29180,Thailand,2024-05-29T00:00:00+07:00,Employed,9883175,837,8,Widowed,False,False,False,False,True,Android,True,False,True,False,34,21,44913,11,44979,Bronze
CUST-A005498,Nutcha,Methavorakul,1962-02-07T00:00:00+07:00,Male,nutcha.methavorakul@example.com,+6615422700,75 หมู่ 4 ถนนนวลเพ็ง ตำบลโนนแดง อำเภอบ้านเขว้า หนองคาย 91560,Thailand,2023-10-19T00:00:00+07:00,Employed,1924884,654,5,Single,False,False,True,True,False,iOS,True,True,True,False,4918,6931,3843,4748,20440,Bronze
CUST-A005499,Patcharaporn,Suraprachit,2016-05-02T00:00:00+07:00,Female,patcharaporn.suraprachit@example.com,+6614431975,358 ถนนถ้วนศรี อ.หนองบัวแดง สงขลา 59450,Thailand,2023-12-20T00:00:00+07:00,Retired,9836416,410,8,Widowed,True,True,False,False,False,Web,True,True,True,True,2,238,26,2028,2294,Bronze
CUST-A005500,Pattamon,Turongkinanon,1954-03-09T00:00:00+07:00,Female,pattamon.turongkinanon@example.com,+6616900257,660/74 ถนนธนประทีป บ้านเขาปูน เกษตรสมบูรณ์ ยะลา 60260,Thailand,2023-12-29T00:00:00+07:00,Unemployed,3966712,338,7,Widowed,False,True,False,True,False,iOS,True,True,True,True,78366,1874,14419,31059,125718,Bronze
CUST-A005501,Chalisa,Bunlerngsri,1954-09-07T00:00:00+07:00,Other,chalisa.bunlerngsri@example.com,+6611225000,63/0 ถนนทองเนื้อดี คอนสาร จ.อุบลราชธานี 52180,Thailand,2024-06-13T00:00:00+07:00,Retired,2344267,776,6,Widowed,False,False,True,False,True,iOS,True,True,True,True,50783,32051,176658,179235,438727,Bronze
CUST-A005502,Chawin,Pichpandecha,1928-05-07T00:00:00+07:00,Other,chawin.pichpandecha@example.com,+6614315990,2/6 ซ.ศิวะวรเวท ห้วยนาดีเล็ก ภูเขียว กรุงเทพมหานคร 65480,Thailand,2024-03-10T00:00:00+07:00,Retired,848185,326,8,Married,True,True,False,True,True,Android,True,True,False,True,7335,13100,49796,77731,147962,Bronze
CUST-A005503,Kamolchanok,Pongpanitch,1945-09-26T00:00:00+07:00,Male,kamolchanok.pongpanitch@example.com,+6613741622,732/1 ถ.ยาปะโลหิต อ.นาทม จ.นนทบุรี 99700,Thailand,2024-03-19T00:00:00+07:00,Student,5053193,534,5,Divorced,True,True,True,False,False,Web,True,False,False,False,52200,145253,26693,98274,322420,Bronze
CUST-A005504,Pattamon,Prayoonhong,1968-10-13T00:00:00+07:00,Female,pattamon.prayoonhong@example.com,+6617955811,2 ถ.ดำริห์ชอบ อำนาจเจริญ 32760,Thailand,2023-11-16T00:00:00+07:00,Retired,3426642,670,2,Single,True,True,True,False,True,iOS,True,True,True,False,15203,315972,131769,31306,494250,Bronze
CUST-A005505,Parin,Polauaypon,1987-01-24T00:00:00+07:00,Female,parin.polauaypon@example.com,+6613975931,927/3 ถ.นิติสาขา ต.ก้อนแก้ว อ.เรณูนคร จ.ปราจีนบุรี,Thailand,2023-10-05T00:00:00+07:00,Unemployed,601446,320,6,Divorced,False,True,True,False,True,Android,True,True,True,True,6750,89475,2355,60508,159088,Bronze
CUST-A005506,Arisara,Losatapornpipit,1984-12-15T00:00:00+07:00,Male,arisara.losatapornpipit@example.com,+6612640383,96 หมู่ 8 ถ.ถนัดรักษา บึงบัวบาน บ้านแท่น น่าน 85920,Thailand,2024-04-12T00:00:00+07:00,Retired,6012322,612,2,Married,True,True,False,True,True,iOS,True,True,True,True,592,318671,165,2624,322052,Bronze
CUST-A005507,Chayanin,Siripaiboo,1972-04-17T00:00:00+07:00,Other,chayanin.siripaiboo@example.com,+6612181119,999/99 ถนนเวียงจันทึก พะโต๊ะ นาหว้า หนองบัวลำภู 54060,Thailand,2024-06-20T00:00:00+07:00,Employed,1066032,419,8,Widowed,True,True,False,True,True,Web,True,False,True,False,466075,218,19296,2769,488358,Bronze
CUST-A005508,Prames,Pichpandecha,1936-12-24T00:00:00+07:00,Other,prames.pichpandecha@example.com,+6616759369,82 หมู่ 52 ถนนไทไชโย ต.อิตื้อ อ.บ้านเขว้า จ.ประจวบคีรีขันธ์ 99010,Thailand,2023-08-25T00:00:00+07:00,Retired,2222268,539,3,Divorced,True,False,True,False,False,Android,True,True,True,True,18545,54798,4773,2017,80133,Bronze
